Link Name,Template [listid],Opacity,Delay,User Control,Source,Campaign,Display Count,Signup Count,Conversion Rate,Linkid,URL,Preview Link,Active
Sprouts Small,GeneralGetTastySmall,30,1,N,Google,fruitsandveg,1246,230,18.46%,1A63E88E-35B1-6E1C-30CF-9BE8E8D52995,http://www.recipe4living.com/recipes/vegetables?searchterm_extra=sprouts,http://www.recipe4living.com/recipes/vegetables?searchterm_extra=sprouts&cid=1A63E88E-35B1-6E1C-30CF-9BE8E8D52995,Y
Sprouts,GeneralGetTasty,30,1,N,Google,fruitsandveg,1059,54,5.10%,8DDFCA9B-2D3A-7C31-CF10-06543212A2E5,http://www.recipe4living.com/recipes/vegetables?searchterm_extra=sprouts,http://www.recipe4living.com/recipes/vegetables?searchterm_extra=sprouts&cid=8DDFCA9B-2D3A-7C31-CF10-06543212A2E5,Y
Blueberry Small,GeneralGetTastySmall,30,1,N,Google,fruitsandveg,325,36,11.08%,3777BF04-DA61-F37A-6827-7AB99839B2CB,http://www.recipe4living.com/recipes/fruits?searchterm_extra=blueberry,http://www.recipe4living.com/recipes/fruits?searchterm_extra=blueberry&cid=3777BF04-DA61-F37A-6827-7AB99839B2CB,Y
Blueberry,GeneralGetTasty,30,1,N,Google,fruitsandveg,282,27,9.57%,A7E471CC-5AE0-F7E0-41BD-7B525E35CB0E,http://www.recipe4living.com/recipes/fruits?searchterm_extra=blueberry,http://www.recipe4living.com/recipes/fruits?searchterm_extra=blueberry&cid=A7E471CC-5AE0-F7E0-41BD-7B525E35CB0E,Y
Blackberry,GeneralGetTasty,30,1,N,Google,fruitsandveg,333,32,9.61%,7E4E3B8E-D757-8B5C-F61C-BC64C6AF101D,http://www.recipe4living.com/recipes/fruits?searchterm_extra=blackberry,http://www.recipe4living.com/recipes/fruits?searchterm_extra=blackberry&cid=7E4E3B8E-D757-8B5C-F61C-BC64C6AF101D,Y
Berry Small,GeneralGetTastySmall,30,1,N,Google,fruitsandveg,257,40,15.56%,A2CE4C4B-7155-ECD8-9459-D8685D1A2B71,http://www.recipe4living.com/recipes/fruits?searchterm_extra=berry,http://www.recipe4living.com/recipes/fruits?searchterm_extra=berry&cid=A2CE4C4B-7155-ECD8-9459-D8685D1A2B71,Y
Berry,GeneralGetTasty,30,1,N,Google,fruitsandveg,58,7,12.07%,8C429AA5-62E8-7516-ACD1-3A00A0E9B23C,http://www.recipe4living.com/recipes/fruits?searchterm_extra=berry,http://www.recipe4living.com/recipes/fruits?searchterm_extra=berry&cid=8C429AA5-62E8-7516-ACD1-3A00A0E9B23C,Y
Banana Small,GeneralGetTastySmall,30,1,N,Google,fruitsandveg,229,45,19.65%,28ACC2BB-081A-71A5-3F8C-649287838C35,http://www.recipe4living.com/recipes/fruits?searchterm_extra=banana,http://www.recipe4living.com/recipes/fruits?searchterm_extra=banana&cid=28ACC2BB-081A-71A5-3F8C-649287838C35,Y
Banana,GeneralGetTasty,30,1,N,Google,fruitsandveg,330,40,12.12%,6933B918-1164-6A14-0D61-2D76BA862FCD,http://www.recipe4living.com/recipes/fruits?searchterm_extra=banana,http://www.recipe4living.com/recipes/fruits?searchterm_extra=banana&cid=6933B918-1164-6A14-0D61-2D76BA862FCD,Y
Apricot Small,GeneralGetTastySmall,30,1,N,Google,brands,46,7,15.22%,5C53F159-24B6-1FDA-76E9-7F654CBF25E4,http://www.recipe4living.com/recipes/fruits?searchterm_extra=apri,http://www.recipe4living.com/recipes/fruits?searchterm_extra=apri&cid=5C53F159-24B6-1FDA-76E9-7F654CBF25E4,Y
Apricot ,GeneralGetTasty,30,1,N,Google,fruitsandveg,55,4,7.27%,20B16892-CD44-F6D6-643E-1D97988DD210,http://www.recipe4living.com/recipes/fruits?searchterm_extra=apri,http://www.recipe4living.com/recipes/fruits?searchterm_extra=apri&cid=20B16892-CD44-F6D6-643E-1D97988DD210,Y
Apple Small ,GeneralGetTastySmall,30,1,N,Google,brands,2790,314,11.25%,807384D8-6FF0-80C7-EC4E-F4A4690120CA,http://www.recipe4living.com/search?controller=recipes&searchterm=apple,http://www.recipe4living.com/search?controller=recipes&searchterm=apple&cid=807384D8-6FF0-80C7-EC4E-F4A4690120CA,Y
Apple,GeneralGetTasty,30,1,N,Google,fruitsandveg,795,45,5.66%,08C86AD5-5877-5A87-D0B1-D7807B3273BF,http://www.recipe4living.com/search?controller=recipes&searchterm=apple,http://www.recipe4living.com/search?controller=recipes&searchterm=apple&cid=08C86AD5-5877-5A87-D0B1-D7807B3273BF,Y
Crock Pot Small,CrockpotEasy1Small,30,1,Y,Google,crockpot,1271,59,4.64%,BFC76BCF-9662-EDFA-4AFA-891EF43FEF36,http://www.recipe4living.com/recipes/crockpot,http://www.recipe4living.com/recipes/crockpot?cid=BFC76BCF-9662-EDFA-4AFA-891EF43FEF36,Y
Crock Pot,CrockpotEasy1,30,1,Y,Google,crockpot,1234,46,3.73%,427134EB-588C-F791-129F-94F525F431BC,http://www.recipe4living.com/recipes/crockpot,http://www.recipe4living.com/recipes/crockpot?cid=427134EB-588C-F791-129F-94F525F431BC,Y
Slow Cooker Small,CrockpotEasy1Small,30,1,Y,Google,crockpot,1225,36,2.94%,D401A28F-9D54-CEA6-E54C-7C1542543DB2,http://www.recipe4living.com/search?controller=recipes&searchterm=slow+cooker,http://www.recipe4living.com/search?controller=recipes&searchterm=slow+cooker&cid=D401A28F-9D54-CEA6-E54C-7C1542543DB2,Y
Slow Cooker,CrockpotEasy1,30,1,Y,Google,crockpot,1213,54,4.45%,C101FB01-D01A-AC2E-B6AE-A0E6F88E0648,http://www.recipe4living.com/search?controller=recipes&searchterm=slow+cooker,http://www.recipe4living.com/search?controller=recipes&searchterm=slow+cooker&cid=C101FB01-D01A-AC2E-B6AE-A0E6F88E0648,Y
Breakfast Crockpot Small,CrockpotEasy1Small,30,1,Y,Google,crockpot,552,21,3.80%,09232709-C7A4-4E00-F6DC-F962A270C509,http://www.recipe4living.com/recipes/crockpot?searchterm_extra=breakfast,http://www.recipe4living.com/recipes/crockpot?searchterm_extra=breakfast&cid=09232709-C7A4-4E00-F6DC-F962A270C509,Y
Breakfast Crockpot,CrockpotEasy1,30,1,Y,Google,copycat,93,5,5.38%,BA0DC19A-D91B-410A-CBCB-B24373022609,http://www.recipe4living.com/recipes/crockpot?searchterm_extra=breakfast,http://www.recipe4living.com/recipes/crockpot?searchterm_extra=breakfast&cid=BA0DC19A-D91B-410A-CBCB-B24373022609,Y
Meatloaf Small,GeneralGetTastySmall,30,1,N,Google,budget,3594,368,10.24%,1EA43396-D370-BA7B-BEAE-34202CDE01CF,http://www.recipe4living.com/search?controller=recipes&searchterm=meatloaf,http://www.recipe4living.com/search?controller=recipes&searchterm=meatloaf&cid=1EA43396-D370-BA7B-BEAE-34202CDE01CF,Y
Meatloaf,GeneralGetTasty,30,1,N,Google,budget,1990,190,9.55%,808A9D53-4842-C9F1-A8D3-67151AE82702,http://www.recipe4living.com/search?controller=recipes&searchterm=meatloaf,http://www.recipe4living.com/search?controller=recipes&searchterm=meatloaf&cid=808A9D53-4842-C9F1-A8D3-67151AE82702,Y
Tuna Cass,GeneralGetTasty,30,1,N,Google,budget,619,127,20.52%,C24D8017-58B8-DC4F-0AD0-11AF9B0A96A6,http://www.recipe4living.com/recipes/casseroles?searchterm_extra=tuna,http://www.recipe4living.com/recipes/casseroles?searchterm_extra=tuna&cid=C24D8017-58B8-DC4F-0AD0-11AF9B0A96A6,Y
Tater Tot Cass Small,GeneralGetTastySmall,30,1,N,Google,budget,1885,465,24.67%,C5B79AD5-82FE-050E-42A5-7448D96DB7B8,http://www.recipe4living.com/recipes/casseroles?searchterm_extra=tater+tot,http://www.recipe4living.com/recipes/casseroles?searchterm_extra=tater+tot&cid=C5B79AD5-82FE-050E-42A5-7448D96DB7B8,Y
Tater Tot Cass,GeneralGetTasty,30,1,N,Google,budget,742,120,16.17%,B2A0EB77-77FA-0947-65D9-DA6BF089C49E,http://www.recipe4living.com/recipes/casseroles?searchterm_extra=tater+tot,http://www.recipe4living.com/recipes/casseroles?searchterm_extra=tater+tot&cid=B2A0EB77-77FA-0947-65D9-DA6BF089C49E,Y
Corn Cass Small,GeneralGetTastySmall,30,1,N,Google,budget,1527,256,16.76%,C58F8240-FD01-B5E9-406D-D8B36BE55121,http://www.recipe4living.com/recipes/casseroles?searchterm_extra=corn,http://www.recipe4living.com/recipes/casseroles?searchterm_extra=corn&cid=C58F8240-FD01-B5E9-406D-D8B36BE55121,Y
Corn Cass,GeneralGetTasty,30,1,N,Bing,budget,819,80,9.77%,33E0F7D6-0749-9A57-D5B6-ADE5C803C142,http://www.recipe4living.com/recipes/casseroles?searchterm_extra=corn,http://www.recipe4living.com/recipes/casseroles?searchterm_extra=corn&cid=33E0F7D6-0749-9A57-D5B6-ADE5C803C142,Y
Chicken Cass Small,GeneralGetTastySmall,30,1,N,Google,budget,1318,204,15.48%,B4837E28-1656-2E4F-71EF-8EBA7FCA2F31,http://www.recipe4living.com/recipes/casseroles?searchterm_extra=chicken,http://www.recipe4living.com/recipes/casseroles?searchterm_extra=chicken&cid=B4837E28-1656-2E4F-71EF-8EBA7FCA2F31,Y
Chicken Cass,GeneralGetTasty,30,1,N,Google,budget,593,48,8.09%,9DB9DDF8-553E-E74F-56E8-07A8A0F696EA,http://www.recipe4living.com/recipes/casseroles?searchterm_extra=chicken,http://www.recipe4living.com/recipes/casseroles?searchterm_extra=chicken&cid=9DB9DDF8-553E-E74F-56E8-07A8A0F696EA,Y
Breakfast Small,GeneralGetTastySmall,30,1,N,Google,budget,1081,221,20.44%,B4E93358-5292-3B7B-2A97-93E767B2C1C2,http://www.recipe4living.com/search?controller=recipes&searchterm=breakfast+casserole,http://www.recipe4living.com/search?controller=recipes&searchterm=breakfast+casserole&cid=B4E93358-5292-3B7B-2A97-93E767B2C1C2,Y
Breakfast,GeneralGetTasty,30,1,N,Google,budget,529,72,13.61%,908BEF87-B43B-02D6-BE2B-001F95E05D6B,http://www.recipe4living.com/search?controller=recipes&searchterm=breakfast+casserole,http://www.recipe4living.com/search?controller=recipes&searchterm=breakfast+casserole&cid=908BEF87-B43B-02D6-BE2B-001F95E05D6B,Y
Valveeta Small,GeneralGetTastySmall,30,1,N,Google,brands,374,13,3.48%,B7510FFD-726B-6ADC-BA1C-EFE4CE3566E7,http://www.recipe4living.com/search?controller=recipes&searchterm=valveeta,http://www.recipe4living.com/search?controller=recipes&searchterm=valveeta&cid=B7510FFD-726B-6ADC-BA1C-EFE4CE3566E7,Y
Valveeta,GeneralGetTasty,30,1,N,Google,brands,324,17,5.25%,A836E02A-3F88-5CC0-EF8B-44AAB1BA4CE7,http://www.recipe4living.com/search?controller=recipes&searchterm=valveeta,http://www.recipe4living.com/search?controller=recipes&searchterm=valveeta&cid=A836E02A-3F88-5CC0-EF8B-44AAB1BA4CE7,Y
Jam Small,GeneralGetTastySmall,30,1,N,Google,brands,15646,2104,13.45%,3085F1AA-381D-E28B-39F2-6870AD4BD80F,http://www.recipe4living.com/search?controller=recipes&searchterm=jam+jelly,http://www.recipe4living.com/search?controller=recipes&searchterm=jam+jelly&cid=3085F1AA-381D-E28B-39F2-6870AD4BD80F,Y
Jam and Jelly,GeneralGetTasty,30,1,N,Google,brands,3396,295,8.69%,6527D86D-0E19-D3B6-454A-A07351816FA4,http://www.recipe4living.com/search?controller=recipes&searchterm=jam+jelly,http://www.recipe4living.com/search?controller=recipes&searchterm=jam+jelly&cid=6527D86D-0E19-D3B6-454A-A07351816FA4,Y
Pilsbury Small,GeneralGetTastySmall,30,1,N,Google,brands,21130,4032,19.08%,87374C27-3763-C8F9-E37F-BFB5D53E601E,http://www.recipe4living.com/search?controller=recipes&searchterm=pillsbury,http://www.recipe4living.com/search?controller=recipes&searchterm=pillsbury&cid=87374C27-3763-C8F9-E37F-BFB5D53E601E,Y
Pilsbury,GeneralGetTasty,30,1,N,Google,brands,518,66,12.74%,15CFFB1E-F0FE-D17F-81BC-74D99DAE3592,http://www.recipe4living.com/search?controller=recipes&searchterm=pillsbury,http://www.recipe4living.com/search?controller=recipes&searchterm=pillsbury&cid=15CFFB1E-F0FE-D17F-81BC-74D99DAE3592,Y
Philly Cream Cheese Small,GeneralGetTastySmall,30,1,N,Google,brands,451,66,14.63%,B8EA9124-5A0B-EB45-7622-FB118BA6CCC1,http://www.recipe4living.com/search?controller=recipes&searchterm=cream+cheese,http://www.recipe4living.com/search?controller=recipes&searchterm=cream+cheese&cid=B8EA9124-5A0B-EB45-7622-FB118BA6CCC1,Y
Philly Cream Cheese,GeneralGetTasty,30,1,N,Google,brands,314,24,7.64%,2AEB6CA2-9FA7-DD72-5754-792FC76D39A8,http://www.recipe4living.com/search?controller=recipes&searchterm=cream+cheese,http://www.recipe4living.com/search?controller=recipes&searchterm=cream+cheese&cid=2AEB6CA2-9FA7-DD72-5754-792FC76D39A8,Y
Nestle Small,GeneralGetTastySmall,30,1,N,Google,brands,287,56,19.51%,B6DC7F6D-A7CB-7A06-CB58-D0053E8B2D7A,http://www.recipe4living.com/search?controller=recipes&searchterm=Nestle,http://www.recipe4living.com/search?controller=recipes&searchterm=Nestle&cid=B6DC7F6D-A7CB-7A06-CB58-D0053E8B2D7A,Y
Nestle,GeneralGetTasty,30,1,N,Google,brands,189,11,5.82%,D184E2A0-E1A6-E08C-208D-CB72D0AB6739,http://www.recipe4living.com/search?controller=recipes&searchterm=Nestle,http://www.recipe4living.com/search?controller=recipes&searchterm=Nestle&cid=D184E2A0-E1A6-E08C-208D-CB72D0AB6739,Y
Hellman's Small,GeneralGetTastySmall,30,1,N,Google,brands,12714,2586,20.34%,597B5A90-CDA1-9418-FA86-5F81ED385290,http://www.recipe4living.com/search?controller=recipes&searchterm=hellman,http://www.recipe4living.com/search?controller=recipes&searchterm=hellman&cid=597B5A90-CDA1-9418-FA86-5F81ED385290,Y
Hellman's ,GeneralGetTasty,30,1,N,Google,brands,390,63,16.15%,046E6B12-20AB-5A7B-DBDC-E42B0ACC7DCC,http://www.recipe4living.com/search?controller=recipes&searchterm=hellman,http://www.recipe4living.com/search?controller=recipes&searchterm=hellman&cid=046E6B12-20AB-5A7B-DBDC-E42B0ACC7DCC,Y
Chex Mix Small,GeneralGetTastySmall,30,1,N,Google,brands,1,0,0.00%,A4F049B7-A0B1-5C7F-1840-50141BC4B7A1,http://www.recipe4living.com/search?controller=recipes&searchterm=chex+mix,http://www.recipe4living.com/search?controller=recipes&searchterm=chex+mix&cid=A4F049B7-A0B1-5C7F-1840-50141BC4B7A1,Y
Cool Whip Small,GeneralGetTastySmall,30,1,N,Google,brands,127,19,14.96%,4B7B5905-21F1-9323-D0E4-46930E1FD976,http://www.recipe4living.com/search?controller=recipes&searchterm=cool+whip,http://www.recipe4living.com/search?controller=recipes&searchterm=cool+whip&cid=4B7B5905-21F1-9323-D0E4-46930E1FD976,Y
Cool Whip,GeneralGetTasty,30,1,N,Google,brands,2901,299,10.31%,03CD710C-EF63-128A-3395-B75802D70EB3,http://www.recipe4living.com/search?controller=recipes&searchterm=cool+whip,http://www.recipe4living.com/search?controller=recipes&searchterm=cool+whip&cid=03CD710C-EF63-128A-3395-B75802D70EB3,Y
Chex Mix,GeneralGetTasty,30,1,N,Google,brands,230,11,4.78%,0BFEB0BC-2181-0056-2A02-D9241B02688F,http://www.recipe4living.com/search?controller=recipes&searchterm=chex+mix,http://www.recipe4living.com/search?controller=recipes&searchterm=chex+mix&cid=0BFEB0BC-2181-0056-2A02-D9241B02688F,Y
Campbell's Small,GeneralGetTastySmall,30,1,N,Google,brands,817,187,22.89%,AFDAC4D3-E2D1-33B8-9AB7-AA3D5531685D,http://www.recipe4living.com/search?controller=recipes&searchterm=campbell,http://www.recipe4living.com/search?controller=recipes&searchterm=campbell&cid=AFDAC4D3-E2D1-33B8-9AB7-AA3D5531685D,Y
Campbell's,GeneralGetTasty,30,1,N,Google,brands,487,72,14.78%,F6933B37-5DE8-62D2-3B4C-D12E9E2ECF90,http://www.recipe4living.com/search?controller=recipes&searchterm=campbell,http://www.recipe4living.com/search?controller=recipes&searchterm=campbell&cid=F6933B37-5DE8-62D2-3B4C-D12E9E2ECF90,Y
Casserole Recipes Small,GeneralGetTastySmall,30,1,N,Google,budget,5166,578,11.19%,A76F5524-276A-F54F-8DA4-DFB14D733EE2,http://www.recipe4living.com/recipes/casseroles,http://www.recipe4living.com/recipes/casseroles?cid=A76F5524-276A-F54F-8DA4-DFB14D733EE2,Y
Casserole Recipes,GeneralGetTasty,30,1,N,Google,budget,2520,180,7.14%,1942F795-F80E-C17B-AA97-4FFCFB85A03F,http://www.recipe4living.com/recipes/casseroles,http://www.recipe4living.com/recipes/casseroles?cid=1942F795-F80E-C17B-AA97-4FFCFB85A03F,Y
Budget Cooking Small ,GeneralGetTastySmall,30,1,N,Google,budget,1407,188,13.36%,660F9A90-8D4A-70FE-E740-487AC03C8D0E,http://www.recipe4living.com/recipes/budget_cooking,http://www.recipe4living.com/recipes/budget_cooking?cid=660F9A90-8D4A-70FE-E740-487AC03C8D0E,Y
Budget Cooking,GeneralGetTasty,30,1,N,Google,budget,601,84,13.98%,C5207A22-6750-5F14-71B2-F8D0EF92C286,http://www.recipe4living.com/recipes/budget_cooking,http://www.recipe4living.com/recipes/budget_cooking?cid=C5207A22-6750-5F14-71B2-F8D0EF92C286,Y
Brand Recipes Small,GeneralGetTastySmall,30,1,N,Google,brands,7802,1153,14.78%,E75E693C-BC99-10EB-E647-0CB757FAF9F3,http://www.recipe4living.com,http://www.recipe4living.com?cid=E75E693C-BC99-10EB-E647-0CB757FAF9F3,Y
Brand Recipes,GeneralGetTasty,30,1,N,Google,brands,1649,298,18.07%,69427AF9-9BF4-A0D9-5B15-EE65E4E42399,http://www.recipe4living.com,http://www.recipe4living.com?cid=69427AF9-9BF4-A0D9-5B15-EE65E4E42399,Y
Bisquick Small,GeneralGetTastySmall,30,1,N,Google,brands,3472,381,10.97%,303C9189-D235-C184-3D2A-50C8401D5FA3,http://www.recipe4living.com/search?controller=recipes&searchterm=bisquick,http://www.recipe4living.com/search?controller=recipes&searchterm=bisquick&cid=303C9189-D235-C184-3D2A-50C8401D5FA3,Y
Bisquick ,GeneralGetTasty,30,1,N,Google,brands,3,0,0.00%,F1F4BE32-F2C5-55FF-BD31-5846AA2F20DB,http://www.recipe4living.com/search?controller=recipes&searchterm=bisquick,http://www.recipe4living.com/search?controller=recipes&searchterm=bisquick&cid=F1F4BE32-F2C5-55FF-BD31-5846AA2F20DB,Y
R4L Test,CopycatTopSecretSmall,30,1,Y,Bing,crockpot,2,0,0.00%,B9FCF990-D897-43F1-DD1A-6B148C9C6AF6,http://www.recipe4living.com/recipes/dan_s_beer_and_cheese_soup.htm,http://www.recipe4living.com/recipes/dan_s_beer_and_cheese_soup.htm?cid=B9FCF990-D897-43F1-DD1A-6B148C9C6AF6,Y
R4L Sweepstakes,HealthyMouthWateringSmall,50,1,Y,Bing,crockpot,0,0,0.00%,155D2B8A-1048-C561-4D98-5A05FFA54A1D,http://www.recipe4living.com/recipes/dan_s_beer_and_cheese_soup.htm,http://www.recipe4living.com/recipes/dan_s_beer_and_cheese_soup.htm?cid=155D2B8A-1048-C561-4D98-5A05FFA54A1D,Y
R4L Branding,GeneralGetTastySmall,30,1,N,Google,r4lbranding,4668,1945,41.67%,32130231-FA86-B048-9DE9-C81AA17630CD,http://www.recipe4living.com,http://www.recipe4living.com?cid=32130231-FA86-B048-9DE9-C81AA17630CD,Y
R4L Meat,GeneralGetTastySmall,50,1,Y,Bing,crockpot,1,0,0.00%,A3CE7170-7002-A512-58C4-5011D767557B,http://www.recipe4living.com/recipes/dan_s_beer_and_cheese_soup.htm,http://www.recipe4living.com/recipes/dan_s_beer_and_cheese_soup.htm?cid=A3CE7170-7002-A512-58C4-5011D767557B,Y
R4L Healthy,HealthyMouthWateringSmall,50,1,Y,Bing,crockpot,0,0,0.00%,3C9AC064-858E-1338-6C4F-996F70CB0AF5,http://www.recipe4living.com/recipes/dan_s_beer_and_cheese_soup.htm,http://www.recipe4living.com/recipes/dan_s_beer_and_cheese_soup.htm?cid=3C9AC064-858E-1338-6C4F-996F70CB0AF5,Y
R4L General,GeneralGetTastySmall,50,1,Y,Bing,crockpot,0,0,0.00%,EA5893EC-B651-3DDF-AAAE-5CDA8D27A5CA,http://www.recipe4living.com/recipes/dan_s_beer_and_cheese_soup.htm,http://www.recipe4living.com/recipes/dan_s_beer_and_cheese_soup.htm?cid=EA5893EC-B651-3DDF-AAAE-5CDA8D27A5CA,Y
R4L Fruits and Veg,HealthyMouthWateringSmall,50,1,Y,Bing,crockpot,0,0,0.00%,01B38A6D-8FA0-C4C1-CE18-286CDD97C450,http://www.recipe4living.com/recipes/dan_s_beer_and_cheese_soup.htm,http://www.recipe4living.com/recipes/dan_s_beer_and_cheese_soup.htm?cid=01B38A6D-8FA0-C4C1-CE18-286CDD97C450,Y
R4L Crock Pot,CrockpotEasy1,50,1,Y,Bing,crockpot,16,1,6.25%,F61BBFBA-1FCA-A01E-6B17-438CF07CC1A6,http://www.recipe4living.com/recipes/dan_s_beer_and_cheese_soup.htm,http://www.recipe4living.com/recipes/dan_s_beer_and_cheese_soup.htm?cid=F61BBFBA-1FCA-A01E-6B17-438CF07CC1A6,Y
R4L Copycat,CopycatTopSecretSmall,50,1,Y,Bing,crockpot,1,0,0.00%,7675F6EA-E6E1-6BBD-4681-37F1E6440D6D,http://www.recipe4living.com/recipes/dan_s_beer_and_cheese_soup.htm,http://www.recipe4living.com/recipes/dan_s_beer_and_cheese_soup.htm?cid=7675F6EA-E6E1-6BBD-4681-37F1E6440D6D,Y
R4L Budget,GeneralGetTastySmall,75,2,Y,Facebook,seafood,2,0,0.00%,8CF011BF-4E6F-C32C-5B72-7C3280BB354F,http://www.recipe4living.com/recipes/dan_s_beer_and_cheese_soup.htm,http://www.recipe4living.com/recipes/dan_s_beer_and_cheese_soup.htm?cid=8CF011BF-4E6F-C32C-5B72-7C3280BB354F,Y
R4L Brand,GeneralGetTastySmall,50,1,Y,Bing,crockpot,2,0,0.00%,5DDFDE67-5663-680F-A895-44EC2CEC2A9F,http://www.recipe4living.com/recipes/dan_s_beer_and_cheese_soup.htm,http://www.recipe4living.com/recipes/dan_s_beer_and_cheese_soup.htm?cid=5DDFDE67-5663-680F-A895-44EC2CEC2A9F,Y
